"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jun 10, 2024 2:21:38 PM PDT","20690869521","Order","113-6112207-3446669","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","BASKING RIDGE","NJ","07920-3739","MarketplaceFacilitator","22.95","1.52","0","0","0","0","0","0","0","0","-1.52","-3.44","-3.68","0","0","15.83"
"Jun 10, 2024 2:34:57 PM PDT","20690869521","Order","113-3255364-0313033","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","ROCK HILL","SC","29732","MarketplaceFacilitator","22.95","1.61","0","0","0","0","0","0","0","0","-1.61","-3.44","-3.68","0","0","15.83"
"Jun 10, 2024 3:12:45 PM PDT","20690869521","Order","112-5522337-8406623","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","AXIS","AL","36505-4437","MarketplaceFacilitator","25.45","2.04","0","0","0","0","0","0","0","0","-2.04","-3.82","-3.79","0","0","17.84"
"Jun 10, 2024 3:17:37 PM PDT","20690869521","Order","114-0816583-3242660","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","BUNA","TX","77612-3696","MarketplaceFacilitator","50.90","4.20","0","0","0","0","0","0","0","0","-4.20","-7.64","-7.58","0","0","35.68"
"Jun 10, 2024 4:03:30 PM PDT","20690869521","Refund","113-0615400-7316232","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SAINT FRANCIS","WI","53235-5966","MarketplaceFacilitator","-25.45","-1.50","0","0","0","0","0","0","0","0","1.50","3.06","0","0","0","-22.39"
"Jun 10, 2024 4:04:45 PM PDT","20690869521","Order","113-1220135-8717018","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","Sparks","NV","89436","MarketplaceFacilitator","22.95","1.90","0","0","0","0","0","0","0","0","-1.90","-3.44","-3.68","0","0","15.83"
"Jun 10, 2024 4:46:58 PM PDT","20690869521","Order","114-0372979-2739404","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","Winfield","IL","60190","MarketplaceFacilitator","26.45","2.05","0","0","0","0","0","0","0","0","-2.05","-3.97","-4.15","0","0","18.33"
"Jun 10, 2024 5:05:22 PM PDT","20690869521","FBA Inventory Fee","2406031J8X","","FBA Removal Order: Return Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-36.72","-36.72"
"Jun 10, 2024 5:05:30 PM PDT","20690869521","FBA Inventory Fee","2406031J8X","","FBA Removal Order: Return Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.53","-1.53"
"Jun 10, 2024 5:05:32 PM PDT","20690869521","FBA Inventory Fee","2406031J8X","","FBA Removal Order: Return Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.53","-1.53"
"Jun 10, 2024 5:05:40 PM PDT","20690869521","FBA Inventory Fee","2406031J8X","","FBA Removal Order: Return Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.53","-1.53"
"Jun 10, 2024 5:05:45 PM PDT","20690869521","FBA Inventory Fee","2406031J8X","","FBA Removal Order: Return Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3.06","-3.06"
"Jun 10, 2024 5:14:03 PM PDT","20690869521","Refund","114-5149564-4567436","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","NEWPORT","NC","28570-9573","MarketplaceFacilitator","-22.95","-1.55","0","0","0","0","0","0","0","0","1.55","2.75","0","0","0","-20.20"
"Jun 10, 2024 6:17:12 PM PDT","20690869521","Refund","111-0080487-5909040","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","PORT ORCHARD","WA","98366-1711","MarketplaceFacilitator","-25.45","-2.34","0","0","0","0","0","0","0","0","2.34","3.06","0","0","0","-22.39"
"Jun 10, 2024 9:09:08 PM PDT","20771053831","Order","114-9390446-0355469","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SAN DIEGO","CA","92109-1503","MarketplaceFacilitator","25.45","1.97","1.65","0","0","0","0","0","-1.65","0","-1.97","-3.82","-3.79","0","0","17.84"
"Jun 11, 2024 12:39:05 AM PDT","20771053831","Order","111-3363921-6793028","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","ST AUGUSTINE","FL","32084-8258","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 11, 2024 1:32:50 AM PDT","20771053831","Order","114-2533483-7411446","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","SANTA MONICA","CA","90403-5709","MarketplaceFacilitator","22.95","2.35","0","0","0","0","0","0","0","0","-2.35","-3.44","-3.68","0","0","15.83"
"Jun 11, 2024 2:59:21 AM PDT","20771053831","Order","113-6547493-0889045","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","LOS ANGELES","CA","90005-3269","MarketplaceFacilitator","25.45","2.42","0","0","0","0","0","0","0","0","-2.42","-3.82","-3.79","0","0","17.84"
"Jun 11, 2024 4:17:09 AM PDT","20771053831","Order","114-0455733-9419415","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","West Sacramento","CA","95605","MarketplaceFacilitator","25.45","2.10","0","0","0","0","0","0","0","0","-4.20","-7.64","-3.79","0","0","11.92"
"Jun 11, 2024 4:17:09 AM PDT","20771053831","Order","114-0455733-9419415","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","West Sacramento","CA","95605","","25.45","2.10","0","0","0","0","0","0","0","0","0","0","-3.79","0","0","23.76"
"Jun 11, 2024 5:28:07 AM PDT","20771053831","Order","111-4087402-9877849","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","SAN JUAN","PR","00923-2122","MarketplaceFacilitator","26.45","3.04","0","0","0","0","0","0","0","0","-3.04","-3.97","-4.15","0","0","18.33"
"Jun 11, 2024 7:46:35 AM PDT","20771053831","Order","112-5957286-5961057","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","MERRITT ISLAND","FL","32952-7212","MarketplaceFacilitator","22.95","1.61","0","0","0","0","0","0","0","0","-1.61","-3.44","-3.68","0","0","15.83"
"Jun 11, 2024 9:11:21 AM PDT","20771053831","Order","113-5426132-8878664","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","FACTORYVILLE","PA","18419-9705","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 11, 2024 9:18:45 AM PDT","20771053831","Order","114-9587485-9077068","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","OMAHA","NE","68131-2696","MarketplaceFacilitator","25.45","1.78","0","0","0","0","0","0","0","0","-1.78","-3.82","-3.79","0","0","17.84"
"Jun 11, 2024 10:30:59 AM PDT","20771053831","Order","111-7324906-1981044","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","Fairfax","MN","55332","MarketplaceFacilitator","26.45","1.95","0","0","0","0","0","0","0","0","-1.95","-3.97","-4.15","0","0","18.33"
"Jun 11, 2024 12:25:41 PM PDT","20771053831","Order","111-9456655-7412256","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","SANTA CLARITA","CA","91350-1736","MarketplaceFacilitator","26.45","2.51","0","0","0","0","0","0","0","0","-2.51","-3.97","-4.15","0","0","18.33"
"Jun 11, 2024 12:30:23 PM PDT","20771053831","Order","111-5164968-0737801","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","BURLESON","TX","76028-0116","MarketplaceFacilitator","26.45","2.18","0","0","0","0","0","0","0","0","-2.18","-3.97","-4.15","0","0","18.33"
"Jun 11, 2024 1:33:28 PM PDT","20771053831","Order","112-6808067-6485829","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","4","amazon.com","Standard Orders","Amazon","MILLERSBURG","OH","44654-8895","MarketplaceFacilitator","101.80","7.12","0","0","0","0","0","0","0","0","-7.12","-15.28","-15.16","0","0","71.36"
"Jun 11, 2024 2:11:48 PM PDT","20771053831","Order","111-7088350-9799400","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","SPRUCE PINE","NC","28777-0088","MarketplaceFacilitator","25.45","1.72","0","0","0","0","0","0","0","0","-1.72","-3.82","-3.79","0","0","17.84"
"Jun 11, 2024 4:04:04 PM PDT","20771053831","Refund","111-1137007-5780225","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","HOUSTON","TX","77070-5021","MarketplaceFacilitator","-26.45","-2.18","0","0","0","0","0","0","0","0","2.18","3.18","0","0","0","-23.27"
"Jun 11, 2024 4:12:41 PM PDT","20771053831","Order","114-5789070-7295409","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","PAINESVILLE","OH","44077-5469","MarketplaceFacilitator","22.95","1.66","0","0","0","0","0","0","0","0","-1.66","-3.44","-3.68","0","0","15.83"
"Jun 11, 2024 5:29:22 PM PDT","20771053831","Order","113-9669875-9189016","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","HARRISON","OH","45030-8520","MarketplaceFacilitator","22.95","1.79","0","0","0","0","0","0","0","0","-1.79","-3.44","-3.68","0","0","15.83"
"Jun 11, 2024 10:21:29 PM PDT","20799365091","Order","114-7769636-9269003","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","PROVIDENCE","RI","02906-3446","MarketplaceFacilitator","22.95","1.61","0","0","0","0","0","0","0","0","-1.61","-3.44","-3.68","0","0","15.83"
"Jun 11, 2024 11:23:30 PM PDT","20799365091","Order","112-1525881-8197854","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","WEST FARGO","ND","58078-2613","MarketplaceFacilitator","26.45","2.12","0","0","0","0","0","0","0","0","-2.12","-3.97","-4.15","0","0","18.33"
"Jun 11, 2024 11:24:53 PM PDT","20799365091","Order","112-3180447-1908258","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","BIGFORK","MN","56628-4711","MarketplaceFacilitator","26.45","2.08","0","0","0","0","0","0","0","0","-2.08","-3.97","-4.15","0","0","18.33"
"Jun 12, 2024 12:20:40 AM PDT","20799365091","Order","114-5549516-4515451","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","AURORA","CO","80016-2511","MarketplaceFacilitator","22.95","1.61","0","0","0","0","0","0","0","0","-1.61","-3.44","-3.68","0","0","15.83"
"Jun 12, 2024 1:14:58 AM PDT","20799365091","Order","114-9484089-6421834","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","CARLSBAD","CALIFORNIA","92009-2038","MarketplaceFacilitator","22.95","1.78","0","0","0","0","0","0","0","0","-1.78","-3.44","-3.68","0","0","15.83"
"Jun 12, 2024 3:36:26 AM PDT","20799365091","Order","113-3811563-9665808","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","GRAND PRAIRIE","TX","75050-5704","MarketplaceFacilitator","26.45","2.18","0.14","0.01","0","0","0","0","0","0","-2.19","-3.97","-4.29","0","0","18.33"
"Jun 12, 2024 4:49:20 AM PDT","20799365091","Transfer","","","To your account ending in: 323, Bank Transfer ID: 4P20H66OOKO2IQD","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-322.59","-322.59"
"Jun 12, 2024 5:47:23 AM PDT","20799365091","Order","111-5183429-0039425","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","VALLEY","AL","36854-6653","MarketplaceFacilitator","26.45","2.12","0","0","0","0","0","0","0","0","-2.12","-3.97","-4.15","0","0","18.33"
"Jun 12, 2024 8:22:11 AM PDT","20799365091","Refund","114-6046061-1729059","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","MANKATO","MN","56001-7907","MarketplaceFacilitator","-26.45","-2.08","-0.29","0","0","0","0","0","0.29","0","2.08","3.18","0","0","0","-23.27"
"Jun 12, 2024 10:06:17 AM PDT","20799365091","FBA Customer Return Fee","111-9939292-1731462","X0047S56TH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jun 12, 2024 10:06:59 AM PDT","20799365091","FBA Customer Return Fee","111-9939292-1731462","X0047S56TH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jun 12, 2024 12:16:09 PM PDT","20799365091","Order","111-0386189-3576269","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","AUSTIN","TX","78754-5840","MarketplaceFacilitator","26.45","2.18","0","0","0","0","0","0","0","0","-4.36","-7.94","-4.15","0","0","12.18"
"Jun 12, 2024 12:16:09 PM PDT","20799365091","Order","111-0386189-3576269","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","AUSTIN","TX","78754-5840","","26.45","2.18","0","0","0","0","0","0","0","0","0","0","-4.15","0","0","24.48"
"Jun 12, 2024 12:28:02 PM PDT","20799365091","Order","114-0869917-2782645","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","COPPEROPOLIS","CA","95228-9313","MarketplaceFacilitator","22.95","1.66","0","0","0","0","0","0","0","0","-1.66","-3.44","-3.68","0","0","15.83"
"Jun 12, 2024 12:38:02 PM PDT","20799365091","Order","114-4246743-4853065","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","2","amazon.com","Standard Orders","Amazon","FAYETTEVILLE","AR","72701-9458","MarketplaceFacilitator","52.90","4.10","0","0","0","0","0","0","0","0","-4.10","-7.94","-8.30","0","0","36.66"
"Jun 12, 2024 12:52:06 PM PDT","20799365091","Order","112-2536746-2237024","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","Saint John","FL","32259","MarketplaceFacilitator","25.45","0","0","0","0","0","0","0","0","0","0","-3.82","-3.79","0","0","17.84"
"Jun 12, 2024 1:49:51 PM PDT","20799365091","Refund","113-0419448-4877038","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","LE MARS","IA","51031-8004","MarketplaceFacilitator","-26.45","-1.85","0","0","0","0","0","0","0","0","1.85","3.18","0","0","0","-23.27"
"Jun 12, 2024 3:17:18 PM PDT","20799365091","Order","113-8623463-3953054","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","ANAHEIM","CA","92808-1217","MarketplaceFacilitator","22.95","1.78","0","0","0","0","0","0","0","0","-1.78","-3.44","-3.68","0","0","15.83"
"Jun 12, 2024 3:30:45 PM PDT","20799365091","FBA Customer Return Fee","113-9243293-1009816","X0048MMJMT","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jun 12, 2024 4:42:57 PM PDT","20799365091","Refund","112-0679562-3734648","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","Los Angeles","CA","90089","MarketplaceFacilitator","-26.45","-2.51","0","0","0","0","0","0","0","0","2.51","3.18","0","0","0","-23.27"
"Jun 12, 2024 5:30:21 PM PDT","20799365091","Order","112-6317768-1981829","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","PHOENIX","AZ","85020-2811","MarketplaceFacilitator","22.95","1.97","0","0","0","0","0","0","0","0","-1.97","-3.44","-3.68","0","0","15.83"
"Jun 12, 2024 5:35:24 PM PDT","20799365091","Order","112-8283473-0334636","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","KATY","TX","77450-3235","MarketplaceFacilitator","50.90","4.20","0","0","0","0","0","0","0","0","-4.20","-7.64","-7.58","0","0","35.68"
"Jun 12, 2024 5:41:39 PM PDT","20799365091","Liquidations","10502077414551","X003YPXSLH","YiXiEr Dog Calming Collar – 25 Inches Adjustable Calming Collar for Dogs - 100% Natural and Safe Calming Collar - Waterproof Dog Calming Pheromone - Anti-Anxiety Relief","1","","Standard Orders","","","","","","1.62","0","0","0","0","0","0","0","0","0","0","0","0","-0.49","0","1.13"
"Jun 12, 2024 6:45:47 PM PDT","20799365091","Order","112-1407246-8399419","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","1","amazon.com","Standard Orders","Amazon","MARYLAND HEIGHTS","MO","63043-2920","MarketplaceFacilitator","25.45","1.08","0","0","0","0","0","0","0","0","-1.08","-3.82","-3.79","0","0","17.84"
"Jun 12, 2024 7:09:21 PM PDT","20799365091","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-507.09","0","-507.09"
"Jun 12, 2024 8:08:30 PM PDT","20799365091","Order","114-3455758-6781805","6I-7JV3-2CET","Ultrasonic, Natural, Chemical Free Tick and Flea Repeller - Ultrasonic Flea and Tick Repeller for Dogs and Cats - Flea and Tick Treatment for Dogs, Sa","2","amazon.com","Standard Orders","Amazon","LA JOLLA","CA","92037-3028","MarketplaceFacilitator","50.90","3.94","0","0","0","0","0","0","0","0","-3.94","-7.64","-7.58","0","0","35.68"
"Jun 12, 2024 10:19:49 PM PDT","20799365091","Order","112-4415493-9366665","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","VISALIA","CA","93291-4338","MarketplaceFacilitator","26.45","2.25","0","0","0","0","0","0","0","0","-2.25","-3.97","-4.15","0","0","18.33"
"Jun 12, 2024 10:50:37 PM PDT","20799365091","Order","112-1323806-9917819","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","WOODLAND HILLS","CA","91364-5437","MarketplaceFacilitator","22.95","2.18","0","0","0","0","0","0","0","0","-2.18","-3.44","-3.68","0","0","15.83"
"Jun 12, 2024 10:52:40 PM PDT","20799365091","Order","114-1891852-4269822","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","QUINCY","MA","02169-1703","MarketplaceFacilitator","26.45","1.65","0","0","0","0","0","0","0","0","-1.65","-3.97","-4.15","0","0","18.33"
"Jun 13, 2024 12:02:03 AM PDT","20799365091","Order","113-3202692-9760216","E2-EE5Y-OMTQ","2 Packs Bug Zapper Indoor - Mosquito Indoor Killer - Indoor Mosquito Trap - Indoor Bug Zapper for Home - Electric Mosquito Killer - Indoor Mosquito Ki","1","amazon.com","Standard Orders","Amazon","ELK GROVE","CA","95624-3967","MarketplaceFacilitator","26.45","2.31","0","0","0","0","0","0","0","0","-2.31","-3.97","-4.15","0","0","18.33"
"Jun 13, 2024 1:39:15 AM PDT","20799365091","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8.97","-8.97"
"Jun 13, 2024 2:31:39 AM PDT","20799365091","Order","113-7174461-6561852","O8-T874-63ZP","25 Inches Dog Calming Collar Adjustable - Calming Collar for Dogs - Pheromone Calming Dog Collar - Anxiety Collar for Dogs Natural Ingredient - Water-","1","amazon.com","Standard Orders","Amazon","BEAUMONT","CA","92223-8088","MarketplaceFacilitator","22.95","1.78","0","0","0","0","0","0","0","0","-1.78","-3.44","-3.68","0","0","15.83"
