"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"All amounts in USD, unless specified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definitions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selling fees: Includes variable closing fees and referral fees.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"May 13, 2024 2:32:32 PM PDT",20295232071,Order,112-1143489-2703431,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,ANAHEIM,CA,92804-2367,MarketplaceFacilitator,25.95,2.01,0,0,0,0,0,0,0,0,-2.01,-3.89,-3.68,0,0,18.38
"May 13, 2024 2:46:48 PM PDT",20295232071,Order,114-7380274-9947401,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,Junction City,Kansas,66441,MarketplaceFacilitator,49.95,4.87,0,0,0,0,0,0,0,0,-4.87,-7.49,-4.15,0,0,38.31
"May 13, 2024 3:18:25 PM PDT",20295232071,Refund,112-4739480-1233034,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,McLean,Virginia,22101,MarketplaceFacilitator,-49.95,-3,0,0,0,0,0,0,0,0,3,5.99,0,0,0,-43.96
"May 13, 2024 4:20:57 PM PDT",20295232071,Order,113-8092695-2161037,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,FOREST LAKE,MN,55025-8991,MarketplaceFacilitator,49.95,4.18,0,0,0,0,0,0,0,0,-4.18,-7.49,-4.15,0,0,38.31
"May 13, 2024 4:41:15 PM PDT",20295232071,Order,111-5059662-0808215,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,GLENVIEW,IL,60026-1368,MarketplaceFacilitator,49.95,4.87,0,0,0,0,0,0,0,0,-4.87,-7.49,-4.15,0,0,38.31
"May 13, 2024 4:58:09 PM PDT",20295232071,Order,113-9310440-6658620,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,SEBASTOPOL,CA,95472-9013,MarketplaceFacilitator,49.95,4.25,0,0,0,0,0,0,0,0,-4.25,-7.49,-4.15,0,0,38.31
"May 13, 2024 5:07:46 PM PDT",20295232071,Order,112-2612852-4692243,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,MOUNT VERNON,OH,43050-9340,MarketplaceFacilitator,49.95,3.62,0,0,0,0,0,0,0,0,-3.62,-7.49,-4.15,0,0,38.31
"May 13, 2024 5:15:43 PM PDT",20295232071,Service Fee,,,Cost of Advertising,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-200.27,0,-200.27
"May 13, 2024 7:01:47 PM PDT",20295232071,Order,112-3646451-3027446,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,MONROE,NY,10950-9625,MarketplaceFacilitator,49.95,4.06,0,0,0,0,0,0,0,0,-4.06,-7.49,-4.15,0,0,38.31
"May 13, 2024 7:01:55 PM PDT",20295232071,Order,114-8329270-4864216,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,AUBURN HILLS,MI,48326-1892,MarketplaceFacilitator,49.95,3,0,0,0,0,0,0,0,0,-3,-7.49,-4.15,0,0,38.31
"May 13, 2024 8:10:32 PM PDT",20295232071,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.52,-17.52
"May 13, 2024 8:10:47 PM PDT",20295232071,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.52,-17.52
"May 13, 2024 8:11:08 PM PDT",20295232071,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.01,-11.01
"May 13, 2024 8:11:17 PM PDT",20295232071,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.62,-9.62
"May 13, 2024 8:22:09 PM PDT",20295232071,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.12,-11.12
"May 13, 2024 8:56:00 PM PDT",20295232071,Order,112-4844866-2768261,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,Scituate,RI,02857-1229,MarketplaceFacilitator,49.95,3.5,0,0,0,0,0,0,0,0,-3.5,-7.49,-4.15,0,0,38.31
"May 13, 2024 9:09:07 PM PDT",20295232071,Order,114-4554983-1597056,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,Portland,OR,97229,,49.95,0,0,0,0,0,0,0,0,0,0,-7.49,-4.15,0,0,38.31
"May 13, 2024 9:09:33 PM PDT",20295232071,Order,114-3552821-5097008,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,Silverton,OR,97381,,49.95,0,0,0,0,0,0,0,0,0,0,-7.49,-4.15,0,0,38.31
"May 13, 2024 9:13:21 PM PDT",20295232071,Order,113-7549935-6401041,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,2,amazon.com,Standard Orders,Amazon,APPLETON,WI,54915-7232,MarketplaceFacilitator,51.9,2.86,2.99,0,0,0,0,0,-2.99,0,-2.86,-7.78,-7.36,0,0,36.76
"May 14, 2024 1:11:57 AM PDT",20295232071,Order,114-8013086-6800232,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,WESTLAKE,OH,44145-5349,MarketplaceFacilitator,49.95,4,0,0,0,0,0,0,0,0,-4,-7.49,-4.15,0,0,38.31
"May 14, 2024 1:41:17 AM PDT",20295232071,Order,111-3741033-1652209,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,AMELIA COURT HOUSE,VA,23002-2418,MarketplaceFacilitator,49.95,2.65,0,0,0,0,0,0,0,0,-2.65,-7.49,-4.15,0,0,38.31
"May 14, 2024 1:44:37 AM PDT",20295232071,Order,114-1385300-3249064,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,DES MOINES,IA,50315-2808,MarketplaceFacilitator,49.95,3.5,0,0,0,0,0,0,0,0,-3.5,-7.49,-4.15,0,0,38.31
"May 14, 2024 4:45:06 AM PDT",20295232071,Order,114-5089480-5748214,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,Poulsbo,WA,98370,MarketplaceFacilitator,49.95,4.6,0,0,0,0,0,0,0,0,-4.6,-7.49,-4.15,0,0,38.31
"May 14, 2024 10:57:19 AM PDT",20295232071,Order,113-2988653-5873825,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,Salem,Arkansas,72576,MarketplaceFacilitator,49.95,5.24,0,0,0,0,0,0,0,0,-5.24,-7.49,-4.15,0,0,38.31
"May 14, 2024 11:07:37 AM PDT",20295232071,Order,114-3899739-2705049,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,GUFFEY,CO,80820-9703,MarketplaceFacilitator,49.95,1.95,0,0,0,0,0,0,0,0,-1.95,-7.49,-4.15,0,0,38.31
"May 14, 2024 11:13:41 AM PDT",20295232071,Order,112-7109158-3580268,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,DEARBORN,MI,48124-1311,MarketplaceFacilitator,49.95,3,0,0,0,0,0,0,0,0,-3,-7.49,-4.15,0,0,38.31
"May 14, 2024 3:20:55 PM PDT",20295232071,Order,111-1537759-7816258,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,NEODESHA,KANSAS,66757-2800,MarketplaceFacilitator,49.95,3.75,0,0,0,0,0,0,0,0,-3.75,-7.49,-4.15,0,0,38.31
"May 14, 2024 4:00:34 PM PDT",20295232071,Order,111-1018550-1062622,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,BAKERSFIELD,CA,93305-4311,MarketplaceFacilitator,25.95,2.14,0,0,0,0,0,0,0,0,-2.14,-3.89,-3.68,0,0,18.38
"May 14, 2024 4:00:50 PM PDT",20295232071,Order,111-0862774-1248202,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,BAKERSFIELD,CA,93305-4311,MarketplaceFacilitator,25.95,2.14,0,0,0,0,0,0,0,0,-2.14,-3.89,-3.68,0,0,18.38
"May 14, 2024 4:01:02 PM PDT",20295232071,Order,111-3451605-9137033,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,BAKERSFIELD,CA,93305-4311,MarketplaceFacilitator,25.95,2.14,0,0,0,0,0,0,0,0,-2.14,-3.89,-3.68,0,0,18.38
"May 14, 2024 4:03:44 PM PDT",20295232071,Order,111-0011888-6021845,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,BAKERSFIELD,CA,93305-4311,MarketplaceFacilitator,25.95,2.14,0,0,0,0,0,0,0,0,-2.14,-3.89,-3.68,0,0,18.38
"May 14, 2024 7:58:14 PM PDT",20295232071,Order,113-1037929-2477837,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,LIVERMORE,CA,94551-6104,MarketplaceFacilitator,25.95,2.66,0,0,0,0,0,0,0,0,-2.66,-3.89,-3.68,0,0,18.38
"May 14, 2024 8:59:09 PM PDT",20295232071,Order,111-4521637-9777850,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,PALM BAY,FL,32909-6503,MarketplaceFacilitator,25.95,1.82,0,0,0,0,0,0,0,0,-1.82,-3.89,-3.68,0,0,18.38
"May 14, 2024 10:49:04 PM PDT",20295232071,Order,114-2634130-1381054,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,JACKSONVILLE,FL,32254-1175,MarketplaceFacilitator,25.95,1.95,0,0,0,0,0,0,0,0,-3.9,-7.78,-3.68,0,0,12.54
"May 14, 2024 10:49:04 PM PDT",20295232071,Order,114-2634130-1381054,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,JACKSONVILLE,FL,32254-1175,,25.95,1.95,0,0,0,0,0,0,0,0,0,0,-3.68,0,0,24.22
"May 15, 2024 4:08:06 AM PDT",20295232071,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.12,-11.12
"May 16, 2024 2:46:40 AM PDT",20295232071,Order,111-2493448-2777824,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,BEAUMONT,CA,92223-1451,MarketplaceFacilitator,25.95,2.01,0,0,0,0,0,0,0,0,-2.01,-3.89,-3.68,0,0,18.38
"May 16, 2024 11:26:33 AM PDT",20295232071,FBA Customer Return Fee,112-4739480-1233034,X0047LQEU9,FBA Customer Return Per Unit Fee (Apparel & Shoes),,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"May 16, 2024 1:11:50 PM PDT",20295232071,Order,112-0536412-4965801,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,REEDSPORT,OR,97467-1883,,25.95,0,0,0,0,0,0,0,0,0,0,-3.89,-3.68,0,0,18.38
"May 16, 2024 7:16:53 PM PDT",20295232071,Order,114-6836811-1909806,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,HARTFORD,CT,06114-3057,MarketplaceFacilitator,25.95,1.65,0.5,0,0,0,0,0,-0.5,0,-1.65,-3.89,-3.68,0,0,18.38
"May 17, 2024 12:23:35 AM PDT",20295232071,Order,111-8762963-9883410,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,Meitar,,8502500,,25.95,0,5.34,0,0,0,0,0,-5.34,0,0,-3.89,-3.68,0,0,18.38
"May 17, 2024 2:33:22 AM PDT",20295232071,Order,112-2476326-9528246,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,DENVER,CO,80204-1418,MarketplaceFacilitator,25.95,2.29,0,0,0,0,0,0,0,0,-2.29,-3.89,-3.68,0,0,18.38
"May 17, 2024 9:18:49 AM PDT",20295232071,Order,114-6562435-2485053,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,SAN ANTONIO,TX,78227-3457,MarketplaceFacilitator,25.95,2.14,2.99,0,0,0,0,0,-2.99,0,-2.14,-3.89,-3.68,0,0,18.38
"May 17, 2024 10:10:27 PM PDT",20295232071,Order,112-0546815-5084213,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,SILVER SPRING,MD,20906-3019,MarketplaceFacilitator,25.95,1.56,0,0,0,0,0,0,0,0,-1.56,-3.89,-3.68,0,0,18.38
"May 17, 2024 11:07:05 PM PDT",20295232071,Order,113-6959037-0773027,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,Mississauga,Ontario,L5B 4B3,,25.95,0,7.27,0,0,0,0,0,0,0,0,-3.89,-10.95,0,0,18.38
"May 18, 2024 9:41:48 AM PDT",20523649091,Order,114-6597192-0636232,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,COLUMBIA,MS,39429-8624,MarketplaceFacilitator,25.95,1.82,0,0,0,0,0,0,0,0,-1.82,-3.89,-3.68,0,0,18.38
"May 18, 2024 8:47:15 PM PDT",20523649091,Order,114-3212704-8336229,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,WHITTIER,CA,90604-1533,MarketplaceFacilitator,25.95,2.47,0,0,0,0,0,0,0,0,-2.47,-3.89,-3.68,0,0,18.38
"May 19, 2024 3:18:10 AM PDT",20523649091,Order,113-2587296-4743415,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,3,amazon.com,Standard Orders,Amazon,RAVENNA,MI,49451-9346,MarketplaceFacilitator,77.85,4.68,0,0,0,0,0,0,0,0,-4.68,-11.67,-11.04,0,0,55.14
"May 19, 2024 3:44:48 PM PDT",20523649091,Order,111-2532511-7493852,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,INDIANAPOLIS,IN,46237-9374,MarketplaceFacilitator,25.95,1.82,2.99,0,0,0,0,0,-2.99,0,-1.82,-3.89,-3.68,0,0,18.38
"May 19, 2024 10:10:20 PM PDT",20523649091,Order,113-2101327-7459466,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,GRAND PRAIRIE,TX,75052-5656,MarketplaceFacilitator,25.95,2.14,0,0,0,0,0,0,0,0,-2.14,-3.89,-3.68,0,0,18.38
"May 19, 2024 11:50:07 PM PDT",20523649091,Order,111-9958410-6084260,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,LITTLE FALLS,NJ,07424-1317,MarketplaceFacilitator,25.95,1.72,0,0,0,0,0,0,0,0,-1.72,-3.89,-3.68,0,0,18.38
"May 20, 2024 4:58:50 AM PDT",20523649091,Order,114-6742498-7686663,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,CHICO,CA,95973-9756,MarketplaceFacilitator,25.95,1.88,0,0,0,0,0,0,0,0,-1.88,-3.89,-3.68,0,0,18.38
"May 20, 2024 6:45:13 AM PDT",20523649091,Order,114-6322305-5909056,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,OWASSO,OK,74055-2611,MarketplaceFacilitator,25.95,2.31,2.99,0,0,0,0,0,-2.99,0,-2.31,-3.89,-3.68,0,0,18.38
"May 20, 2024 10:57:20 AM PDT",20523649091,Order,114-2424875-2354665,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,ARLINGTON,TX,76012-5624,MarketplaceFacilitator,25.95,2.14,0,0,0,0,0,0,0,0,-2.14,-3.89,-3.68,0,0,18.38
"May 20, 2024 11:57:56 AM PDT",20523649091,Order,113-6346412-2021804,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,LE SUEUR,MN,56058-4244,MarketplaceFacilitator,25.95,1.91,0,0,0,0,0,0,0,0,-1.91,-3.89,-3.68,0,0,18.38
"May 20, 2024 1:18:23 PM PDT",20523649091,Order,111-4887180-6947468,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,BLYTHEWOOD,SC,29016-9719,MarketplaceFacilitator,49.95,4,0,0,0,0,0,0,0,0,-4,-7.49,-4.55,0,0,37.91
"May 20, 2024 1:31:02 PM PDT",20523649091,Order,111-4732058-8248220,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,NEVERSINK,NY,12765-5040,MarketplaceFacilitator,25.95,2.08,0,0,0,0,0,0,0,0,-2.08,-3.89,-3.68,0,0,18.38
"May 20, 2024 2:15:56 PM PDT",20523649091,Order,113-7963747-4515404,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,BLUE RIDGE,GA,30513-2108,MarketplaceFacilitator,25.95,1.82,0,0,0,0,0,0,0,0,-1.82,-3.89,-3.68,0,0,18.38
"May 20, 2024 4:13:38 PM PDT",20523649091,Order,113-9958590-0777830,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,TUSCUMBIA,AL,35674-8833,MarketplaceFacilitator,49.95,4,0,0,0,0,0,0,0,0,-4,-7.49,-4.55,0,0,37.91
"May 20, 2024 5:13:45 PM PDT",20523649091,Service Fee,,,Cost of Advertising,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-364,0,-364
"May 20, 2024 5:38:35 PM PDT",20523649091,Order,112-2218403-7774601,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,STAMFORD,CT,06902-7138,MarketplaceFacilitator,25.95,1.65,0,0,0,0,0,0,0,0,-1.65,-3.89,-3.68,0,0,18.38
"May 20, 2024 7:00:06 PM PDT",20523649091,Order,111-1504995-1744231,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,HENDERSONVILLE,TN,37075-3246,MarketplaceFacilitator,25.95,2.4,0,0,0,0,0,0,0,0,-2.4,-3.89,-3.68,0,0,18.38
"May 20, 2024 7:25:53 PM PDT",20523649091,Order,112-0236999-1601021,LZ-Y7C5-0XCM,Sinobear Collar for Dog 12-Months - 25 Inches Collars for Dogs - Effective Dog's Collars - Waterproof Dog Collar - Dogs Collar from 100% Essential Oil,1,amazon.com,Standard Orders,Amazon,DETROIT,MI,48238-1639,MarketplaceFacilitator,25.95,1.56,0,0,0,0,0,0,0,0,-1.56,-3.89,-3.68,0,0,18.38
"May 20, 2024 9:15:35 PM PDT",20523649091,Order,114-5271313-8289044,62-P070-09CS,4 Packs Solar Animal Repeller Outdoor - Skunk Repellent - Predator Eyes Animal Deterrent - Deer Deterrent Devices - Racoon Repeller Outdoor - Coyote D,1,amazon.com,Standard Orders,Amazon,LOS ANGELES,CA,90020-4742,MarketplaceFacilitator,49.95,4.75,0,0,0,0,0,0,0,0,-4.75,-7.49,-4.55,0,0,37.91
