"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tous les montants sont en EUR, sauf mention contraire.",,,,,,,,,,,,,,,,,,,,,,,,,,
Définitions :,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage.",,,,,,,,,,,,,,,,,,,,,,,,,,
Frais de vente : Incluent des frais de clôture variable et des frais de référence.,,,,,,,,,,,,,,,,,,,,,,,,,,
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition",,,,,,,,,,,,,,,,,,,,,,,,,,
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande.",,,,,,,,,,,,,,,,,,,,,,,,,,
date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
27 mai 2024 07:41:46 UTC,22285674122,Commande,171-9487613-9597951,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,SIGOYER,,4200,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,18",0,0,"19,23"
27 mai 2024 10:29:00 UTC,22285674122,Commande,406-3258061-5341912,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Le Segur,,81640,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 11:34:04 UTC,22285674122,Commande,404-1700502-1322718,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Royat,,63130,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
27 mai 2024 11:35:04 UTC,22285674122,Commande,405-9410954-9070751,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,dun le palestel,,23800,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
27 mai 2024 11:35:40 UTC,22285674122,Commande,402-5608813-0296342,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Neris Les Bains,,3310,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 13:08:00 UTC,22285674122,Frais de service,,,Prix de la publicité,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"-210,88",0,"-210,88"
27 mai 2024 13:14:10 UTC,22285674122,Commande,407-5028519-0102760,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,st nazaire,,44600,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 13:15:43 UTC,22285674122,Commande,408-9457682-3593131,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,St Nazaire,,44600,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 13:39:26 UTC,22285674122,Commande,402-1161921-1082766,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,BASTIA,,20200,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 14:47:19 UTC,22285674122,Commande,404-4258004-0679506,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Launstroff,,57480,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 14:51:32 UTC,22285674122,Commande,406-5655475-0661958,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Listrac de durèze,,33790,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
27 mai 2024 16:51:33 UTC,22285674122,Commande,408-4964753-5857939,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Calais,,62100,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
27 mai 2024 17:49:18 UTC,22285674122,Commande,406-7057923-1478742,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Gambais,,78950,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
27 mai 2024 18:30:56 UTC,22285674122,Commande,404-2412336-0233157,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Vallet,,44330,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 18:31:51 UTC,22285674122,Commande,403-3864591-6180367,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,Marseille,,13016,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 21:37:19 UTC,22285674122,Commande,171-6760275-6494714,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,2,amazon.fr,Amazon,Verbier,,1936,,"63,90",0,"6,99",0,0,0,"-6,99",0,0,"-9,88","-10,36",0,0,"43,66"
27 mai 2024 21:47:28 UTC,22285674122,Commande,405-7303192-2988305,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Charavines,,38850,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
27 mai 2024 23:16:05 UTC,22285674122,Commande,402-9894872-0208302,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Gazeran,,78125,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
27 mai 2024 23:56:19 UTC,22285674122,Commande,405-1105808-0890741,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",2,amazon.fr,Amazon,Orsay,,91400,MarketplaceFacilitator,"66,58","13,32",0,0,0,0,0,0,"-13,32","-12,34","-10,36",0,0,"43,88"
28 mai 2024 00:15:09 UTC,22285674122,Commande,402-5278230-1443569,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,La Frenaye,,76170,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
28 mai 2024 00:46:12 UTC,22285674122,Commande,404-3071172-1397124,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Soumont St Quentin,,14420,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
28 mai 2024 01:06:01 UTC,22285674122,Commande,404-9232219-1649100,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Savenay,,44260,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 03:56:15 UTC,22285674122,Commande,407-4029612-9769141,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,montpont en bresse,,71470,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 10:16:40 UTC,22285674122,Commande,407-6860408-9997957,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Negrepelisse,,82800,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 10:52:17 UTC,22285674122,Commande,171-6109879-2201140,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,MOELAN SUR MER,,29350,MarketplaceFacilitator,"26,62","5,33","1,67","0,33",0,0,"-1,67","-0,33","-5,33","-4,94","-5,18",0,0,"16,50"
28 mai 2024 13:51:11 UTC,22285674122,Commande,403-3618470-9432310,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Herbeys,,38320,MarketplaceFacilitator,"33,29","6,66","0,55","0,11",0,0,"-0,55","-0,11","-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 14:46:54 UTC,22285674122,Commande,171-6646337-2849118,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,St Mars Sous Ballon,,72290,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 15:12:54 UTC,22285674122,Commande,405-5411859-2321946,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,OUISTREHAM,,14150,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 15:48:33 UTC,22285674122,Commande,405-4538273-3869127,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,VAL DE LIVENNE,,33860,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 16:17:00 UTC,22285674122,Remboursement,408-4258699-0593929,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,Férolles-Attilly,,77150,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
28 mai 2024 16:51:14 UTC,22285674122,Commande,402-8851430-7721914,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Calais,,62100,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 17:25:49 UTC,22285674122,Commande,405-7885786-4819529,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,St Genes Champanelle,,63122,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 18:35:23 UTC,22285674122,Commande,406-3756099-8979550,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Muret,,31600,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 18:44:57 UTC,22285674122,Commande,407-9342668-3064309,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Collonges sous Salève,,74160,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
28 mai 2024 18:56:07 UTC,22285674122,Commande,406-3798780-5899567,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,MORNAS,,84550,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 19:10:37 UTC,22285674122,Commande,171-1752030-4603507,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,CHARNY OREE DE PUISAYE,,89120,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 19:17:33 UTC,22285674122,Commande,402-7326207-2471562,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,boisgervilly,,35360,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
28 mai 2024 19:20:20 UTC,22285674122,Commande,403-0622846-8446733,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Escherange,,57330,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 20:50:24 UTC,22285674122,Commande,407-3304939-1381916,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Ecques,,62129,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
28 mai 2024 21:09:28 UTC,22285674122,Commande,402-6997090-0702744,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,VITRY SUR SEINE,,94400,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 21:15:15 UTC,22285674122,Commande,402-4274088-3249109,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Herouville,,95300,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 22:14:03 UTC,22285674122,Commande,404-8580239-2337931,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Laventie,,62840,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
28 mai 2024 23:21:36 UTC,22285674122,Commande,404-9278298-2278733,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Chaillon,,55210,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 00:48:29 UTC,22285674122,Commande,408-5048022-1441132,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Les Monts d'Aunnay,,14260,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 00:56:05 UTC,22285674122,Commande,408-3586647-1539521,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Poussan,,34560,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 01:11:53 UTC,22285674122,Commande,402-9906004-2393114,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Bombaye,,4607,,"39,95",0,0,0,0,0,0,0,0,"-6,17","-5,18",0,0,"28,60"
29 mai 2024 02:47:55 UTC,22285674122,Commande,405-4353302-8279564,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,2,amazon.fr,Amazon,Templeuve-en-Pévèle,,59242,MarketplaceFacilitator,"53,24","10,66","3,33","0,66",0,0,"-3,33","-0,66","-10,66","-9,88","-10,36",0,0,"33,00"
29 mai 2024 10:21:29 UTC,22285674122,Commande,404-1935040-1191528,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,villefranche de conflent,,66500,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 11:26:52 UTC,22285674122,Commande,407-3346061-8832353,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Faulx-les-Tombes,,5340,,"31,95",0,"2,99",0,0,0,0,0,0,"-4,94","-7,67",0,0,"22,33"
29 mai 2024 13:17:46 UTC,22285674122,Commande,406-2861255-3989905,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Paris,,75016,MarketplaceFacilitator,"33,29","6,66","1,67","0,33",0,0,"-1,67","-0,33","-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 13:19:55 UTC,22285674122,Commande,403-8249946-2483513,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Savigny Sur Orge,,91600,MarketplaceFacilitator,"33,29","6,66","1,67","0,33",0,0,"-1,67","-0,33","-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 13:22:37 UTC,22285674122,Commande,171-3903348-3612339,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Paris,FRANCE,75003,MarketplaceFacilitator,"33,29","6,66","3,32","0,67",0,0,"-3,32","-0,67","-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 14:22:19 UTC,22285674122,Commande,406-1979806-9943501,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,L Albenc,,38470,MarketplaceFacilitator,"26,62","5,33","1,66","0,33",0,0,"-1,66","-0,33","-5,33","-4,94","-5,18",0,0,"16,50"
29 mai 2024 14:50:17 UTC,22285674122,Commande,403-8490507-4752343,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Tour en Sologne,,41250,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
29 mai 2024 15:28:48 UTC,22285674122,Commande,171-4949248-0881935,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Eze,Alpes maritimes,6360,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 16:02:45 UTC,22285674122,Commande,171-6067150-2343553,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,QUIMPER,,29000,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
29 mai 2024 17:28:05 UTC,22285674122,Commande,403-7859129-5908367,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Moidieu Detourbe,,38440,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 17:44:22 UTC,22285674122,Commande,405-2202854-3400301,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Ville-sur-Ancre,Haut de France,80300,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 17:44:46 UTC,22285674122,Commande,402-9532527-9233105,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Vernon,,27200,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
29 mai 2024 17:52:16 UTC,22285674122,Frais de service,,,Prix de la publicité,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"-365,80",0,"-365,80"
29 mai 2024 17:56:49 UTC,22285674122,Commande,403-7749607-5209117,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Montamise,,86360,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
29 mai 2024 18:18:27 UTC,22285674122,Commande,171-8082505-2759516,XX-437Z-N3BP,"Lot de 6 Antiparasitaires Intérieur - Répulsif Ultrason - Répulsif à ultrasons pour Souris - Lutte antiparasitaire Efficace pour Les rongeurs, Les",1,amazon.fr,Amazon,La Madeleine,,59110,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
