"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"16 juin 2024 15:57:22 UTC","22400731862","Commande","404-5354841-7873138","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Pernes-les-Fontaines","","84210","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"16 juin 2024 21:20:35 UTC","22400731862","Commande","407-2782893-9205115","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","IRIGNY","","69540","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"16 juin 2024 21:21:34 UTC","22400731862","Commande","403-5180784-5665957","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chassieu","Rhône-Alpes","69680","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 01:22:38 UTC","22400731862","Commande","171-2412341-2292355","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","versailles","","78000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 01:31:54 UTC","22400731862","Commande","403-7548217-5645902","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Beauvoisin","Occitanie","30640","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 01:32:29 UTC","22400731862","Commande","402-9434682-7989955","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Saint Alexandre","","30130","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 14:40:07 UTC","22400731862","Commande","404-5452167-6982716","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Nieul Le Dolent","","85430","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 16:24:02 UTC","22400731862","Commande","402-7740339-3905103","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","SAINT-CLAIR","","07430","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 18:35:31 UTC","22400731862","Commande","403-9997289-9981113","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Perpignan","","66000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 18:55:51 UTC","22400731862","Commande","405-8682015-6089934","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Montauban","","82000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 19:09:34 UTC","22400731862","Commande","407-1399470-7013955","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Flayosc","","83780","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"17 juin 2024 22:16:18 UTC","22400731862","Commande","403-2896764-9591557","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Soleymieu","","38460","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 00:47:12 UTC","22400731862","Commande","405-4439919-0921913","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Dax","","40100","MarketplaceFacilitator","29,96","5,99","0,42","0,08","0","0","-0,42","-0,08","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 02:26:47 UTC","22400731862","Commande","406-9811284-4997934","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Arcachon","","33120","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 02:59:51 UTC","22400731862","Commande","405-2865326-5590735","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","MAZAN","","84380","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 07:21:07 UTC","22400731862","Commande","408-3640393-1730718","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Escalquens","","31750","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 10:53:25 UTC","22400731862","Commande","402-2222651-5746715","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Rebecq-Rognon","","1430","MarketplaceFacilitator","29,96","6,29","3,30","0,69","0","0","-3,30","-0,69","-6,29","-6,66","-5,92","0","0","17,38"
"18 juin 2024 11:13:22 UTC","22400731862","Commande","404-0674482-7739560","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Ibos","","65420","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 14:22:22 UTC","22400731862","Commande","405-8796199-9420324","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Vielle-Saint-Girons","","40560","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 15:06:38 UTC","22400731862","Commande","407-0647791-4280333","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","limoges","","87000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 15:07:43 UTC","22400731862","Commande","408-8819065-5210745","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Arcomps","","18200","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 15:07:50 UTC","22400731862","Commande","403-8245030-2918767","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Lux","","71100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 16:36:11 UTC","22400731862","Commande","408-6453099-1875554","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","SOUGY","","45410","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 18:40:41 UTC","22400731862","Commande","405-0268724-7272354","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Anglet","","64600","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 18:43:08 UTC","22400731862","Commande","403-0696625-9330725","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","2","amazon.fr","Amazon","Monticello","","20220","MarketplaceFacilitator","59,92","11,98","0","0","0","0","0","0","-11,98","-13,32","-11,84","0","0","34,76"
"18 juin 2024 18:54:25 UTC","22400731862","Commande","405-6170268-3507564","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chalampé","","68490","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 19:05:04 UTC","22400731862","Commande","405-9115326-5264301","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","LA SEYNE SUR MER","","83500","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 19:05:43 UTC","22400731862","Commande","404-2718553-4445908","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","2","amazon.fr","Amazon","Biarritz","","64200","MarketplaceFacilitator","59,92","11,98","2,22","0,44","0","0","-2,22","-0,44","-11,98","-13,32","-11,84","0","0","34,76"
"18 juin 2024 20:10:14 UTC","22400731862","Commande","408-3625285-3716342","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Saint-Louis","","68300","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 21:55:42 UTC","22400731862","Commande","171-5413487-2097111","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Clugnat","","23270","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"18 juin 2024 22:31:26 UTC","22400731862","Commande","405-2221448-9061940","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Martin sur Oreuse","","89260","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 00:34:43 UTC","22400731862","Commande","404-3779956-8138725","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Escaudain","","59124","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 02:50:20 UTC","22400731862","Commande","404-2968021-7708364","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Corny-sur-Moselle","","57680","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 03:00:35 UTC","22400731862","Commande","403-7621272-6221953","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Contes","Paca","06390","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 06:59:52 UTC","22400731862","Commande","408-8712549-6595510","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Cherier","","42430","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 09:59:35 UTC","22400731862","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-364,77","-72,95","-437,72"
"19 juin 2024 10:43:10 UTC","22400731862","Commande","407-0290420-1291522","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","MONACO","","98000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 10:57:16 UTC","22400731862","Commande","407-8926031-0525102","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Le Beausset","","83330","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 11:01:20 UTC","22400731862","Commande","406-0168952-7047551","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Lyon","","69009","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 11:02:13 UTC","22400731862","Commande","408-3932957-7375516","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Anglet","","64600","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 11:02:45 UTC","22400731862","Commande","402-0857061-7566729","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Assas","","34820","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 11:55:34 UTC","22400731862","Remboursement","408-1019920-9337920","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Saint-André-de-Cubzac","","33240","MarketplaceFacilitator","-29,96","-5,99","0","0","0","0","0","0","5,99","5,33","0","0","0","-24,63"
"19 juin 2024 14:32:45 UTC","22400731862","Commande","403-2031888-4703569","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Perissac","","33240","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 16:27:56 UTC","22400731862","Commande","408-8992281-7914713","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","MONDRAGON","Vaucluse","84430","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 16:28:05 UTC","22400731862","Commande","171-7846046-4993168","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","banyuls dels aspres","","66300","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 16:28:08 UTC","22400731862","Commande","404-0105798-5462775","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","vals pres le puy","","43750","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 16:33:54 UTC","22400731862","Commande","404-0246166-2178777","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Diors","","36130","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 18:34:57 UTC","22400731862","Commande","171-9151211-2180335","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Didier De La Tour","","38110","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 18:35:31 UTC","22400731862","Commande","406-3217874-1034755","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","villefontaine","","38090","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 18:35:41 UTC","22400731862","Commande","403-2421603-2406723","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Laurent De Mure","","69720","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 18:36:02 UTC","22400731862","Commande","407-7187349-2560312","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","st thomas la garde","","42600","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 19:04:57 UTC","22400731862","Commande","171-5278772-6197911","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Revel","","31250","MarketplaceFacilitator","29,96","5,99","3,32","0,67","0","0","-3,32","-0,67","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 19:05:27 UTC","22400731862","Commande","408-3802097-4753159","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Labege","","31670","MarketplaceFacilitator","29,96","5,99","1,11","0,22","0","0","-1,11","-0,22","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 19:12:57 UTC","22400731862","Commande","408-9153792-1012301","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Denis La Chevasse","","85170","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 22:19:09 UTC","22400731862","Commande","404-6227370-6300317","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Frontonas","","38290","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"19 juin 2024 23:06:55 UTC","22400731862","Commande","404-2605414-8349930","LW-D4JM-MKRF","Collier Anti-Puces Et Anti-Tiques pour Chien 25 Pouces - Collier Anti Puces Chien - Anti Puce Collier Chien d'une Durée De 12 Mois avec Huiles Essent","1","amazon.fr","Amazon","Suresnes","Hauts-de-Seine","92150","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-4,45","0","0","12,36"
"20 juin 2024 00:34:49 UTC","22400731862","Commande","408-6764301-0009910","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","croissy beaubourg","","77183","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 00:46:45 UTC","22400731862","Commande","402-0579651-7329908","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Torcy","","77200","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 01:31:27 UTC","22400731862","Commande","403-4164125-2319517","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Hautmont","","59330","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 04:01:29 UTC","22400731862","Frais de stock Expédié par Amazon","","","Frais de transport entrant ","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-22,12","-22,12"
"20 juin 2024 04:01:29 UTC","22400731862","Frais de stock Expédié par Amazon","","","Frais du service de transport entrant","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-0,14","-0,14"
"20 juin 2024 10:03:29 UTC","22400731862","Commande","407-5963360-9515523","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Coulonges Sur L Autize","","79160","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"20 juin 2024 11:00:02 UTC","22400731862","Commande","408-0717940-4037956","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","chilly mazarin","","91380","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-23,96","-26,64","-5,92","0","0","-20,57"
"20 juin 2024 11:00:02 UTC","22400731862","Commande","408-0717940-4037956","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","3","amazon.fr","Amazon","chilly mazarin","","91380","","89,88","17,97","0","0","0","0","0","0","0","0","-17,76","0","0","90,09"
"20 juin 2024 11:00:57 UTC","22400731862","Commande","407-1671970-0242720","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Cirq Lapopie","","46330","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
