"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"24 juil. 2024 16:24:10 UTC","22259418122","Commande","408-7934261-0989964","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","St Mande","","94160","","33,29","6,66","0","0","0","0","0","0","0","0","-5,18","0","0","34,77"
"24 juil. 2024 16:25:23 UTC","22259418122","Commande","407-6880386-1378707","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Citry","","77730","MarketplaceFacilitator","33,29","6,66","3,32","0,67","0","0","-3,32","-0,67","-6,66","-7,40","-5,18","0","0","20,71"
"24 juil. 2024 18:03:54 UTC","22259418122","Commande","171-2969473-8864360","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Savigne Sous Le Lude","","72800","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"24 juil. 2024 18:33:45 UTC","22259418122","Commande","402-0160803-3951513","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Crecy En Ponthieu","","80150","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"24 juil. 2024 19:25:52 UTC","22259418122","Commande","403-0693246-4328333","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","2","amazon.fr","Amazon","Le plessis robinson","france","92350","MarketplaceFacilitator","66,58","13,32","0","0","0","0","0","0","-13,32","-14,81","-10,36","0","0","41,41"
"24 juil. 2024 22:07:02 UTC","22259418122","Commande","171-5013583-6123502","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Charbonnières les sapins","","25620","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"24 juil. 2024 23:06:58 UTC","22259418122","Commande","405-4700414-1673163","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Luxembourg","","1230","MarketplaceFacilitator","33,29","5,66","1,70","0,29","0","0","-1,70","-0,29","-5,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 00:10:56 UTC","22259418122","Commande","402-6205788-9040345","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Rosny sous bois","Île de France","93110","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 00:39:47 UTC","22259418122","Commande","408-9289974-2668333","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Bagnolet","","93170","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 00:42:27 UTC","22259418122","Commande","402-9180294-3557947","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Paris","","75006","MarketplaceFacilitator","33,29","6,66","8,32","1,67","0","0","0","0","-8,33","-7,40","-13,50","0","0","20,71"
"25 juil. 2024 00:48:28 UTC","22259418122","Commande","402-2816875-5804327","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Wacquemoulin","","60420","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 01:22:28 UTC","22259418122","Commande","408-6610394-8444332","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","calais","","62100","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 01:25:25 UTC","22259418122","Commande","408-7612301-7879537","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Saint Désirat","France","07340","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 05:20:15 UTC","22259418122","Commande","404-9366755-3957169","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Toulon","","83100","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 10:45:56 UTC","22259418122","Commande","405-1173896-5502709","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Lorp-Sentaraille","","09190","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 10:57:37 UTC","22259418122","Commande","408-1449063-4385902","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","LAROQUE DES ALBERES","","66740","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 13:34:38 UTC","22259418122","Commande","171-3266590-4169142","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","paris","","75014","","39,95","0","0","0","0","0","0","0","0","-7,40","-5,18","0","0","27,37"
"25 juil. 2024 14:45:25 UTC","22259418122","Commande","408-3881179-5810759","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","St Max","","54130","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 14:49:29 UTC","22259418122","Commande","403-1565510-8237161","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Joue sur erdre","","44440","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 16:26:38 UTC","22259418122","Commande","404-4968966-8161164","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Lyon","Sud Est","69004","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 19:07:08 UTC","22259418122","Commande","402-9684107-7491511","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Germigney","","39380","MarketplaceFacilitator","33,29","6,66","0","0","0","0","0","0","-6,66","-7,40","-5,18","0","0","20,71"
"25 juil. 2024 21:11:35 UTC","22259418122","Commande","408-5524264-3472337","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Bezons","","95870","MarketplaceFacilitator","33,29","6,66","3,32","0,67","0","0","-3,32","-0,67","-6,66","-7,40","-5,18","0","0","20,71"
"26 juil. 2024 00:36:42 UTC","22259418122","Commande","406-3451781-0735544","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Moulis en Médoc","","33480","MarketplaceFacilitator","33,29","6,66","1,64","0,33","0","0","-1,64","-0,33","-6,66","-7,40","-5,18","0","0","20,71"
"26 juil. 2024 19:23:31 UTC","22259418122","Commande","408-7294555-2633922","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Évian-les-Bains","","74500","MarketplaceFacilitator","33,29","6,66","0,55","0,11","0","0","-0,55","-0,11","-6,66","-7,40","-5,18","0","0","20,71"
"27 juil. 2024 10:25:42 UTC","22259418122","Commande","405-9400847-2419512","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Rognes","","13840","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"27 juil. 2024 23:18:01 UTC","22259418122","Remboursement","405-7939131-0692360","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Toulouse","","31100","MarketplaceFacilitator","-33,29","-6,66","0","0","0","0","0","0","6,66","5,92","0","0","0","-27,37"
"28 juil. 2024 04:10:51 UTC","22259418122","Remboursement","171-2690345-6081907","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","ESVES-LE-MOUTIER","","37240","MarketplaceFacilitator","-33,29","-6,66","0","0","0","0","0","0","6,66","5,92","0","0","0","-27,37"
"28 juil. 2024 17:36:33 UTC","22259418122","Commande","406-9410329-4302702","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Minzier","","74270","MarketplaceFacilitator","41,67","8,33","0","0","0","0","0","0","-8,33","-9,28","-5,18","0","0","27,21"
"29 juil. 2024 06:35:17 UTC","22259418122","Commande","407-7253727-7628343","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Saint-Laurent-du-Var","","06700","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"29 juil. 2024 12:51:19 UTC","22259418122","Commande","403-5347997-3115546","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","VILLECOMTAL SUR ARROS","","32730","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"29 juil. 2024 18:41:09 UTC","22259418122","Commande","407-1476511-4099558","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","LA BRÈDE","","33650","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"29 juil. 2024 20:57:25 UTC","22259418122","Commande","407-1755710-4757949","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Bussiere Poitevine","","87320","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 00:11:58 UTC","22259418122","Commande","408-9601806-7200325","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","CHAPTELAT","","87270","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 00:42:34 UTC","22259418122","Commande","408-1769548-2319535","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Paris","","75008","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-13,66","-15,19","-5,18","0","0","6,92"
"30 juil. 2024 00:42:34 UTC","22259418122","Commande","408-1769548-2319535","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Paris","","75008","","34,12","6,83","0","0","0","0","0","0","0","0","-5,18","0","0","35,77"
"30 juil. 2024 09:38:15 UTC","22259418122","Commande","408-0048665-6513171","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Bardou","","24560","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 11:12:10 UTC","22259418122","Commande","403-8555797-1081916","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","La chapelle montlinard","","18140","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 14:12:14 UTC","22259418122","Commande","406-5823570-3605141","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Arquian","","58310","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 14:42:54 UTC","22259418122","Commande","408-6461422-9292322","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","OLIVET","FRANCE","45160","","40,95","0","3,99","0","0","0","-3,99","0","0","-7,60","-5,18","0","0","28,17"
"30 juil. 2024 16:58:35 UTC","22259418122","Commande","402-5871781-8473102","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Ploermel","","56800","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 19:03:45 UTC","22259418122","Commande","171-9471956-9333939","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Aix en Provence","","13100","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 19:04:08 UTC","22259418122","Commande","404-2416454-4459569","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Le Tholonet","","13100","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"30 juil. 2024 19:21:54 UTC","22259418122","Commande","408-9411221-9362753","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Villerupt","","54190","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 01:30:10 UTC","22259418122","Commande","403-4744208-7062751","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","CARSAN","","30130","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 01:33:43 UTC","22259418122","Commande","405-7673690-3594730","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","LE CRES","","34920","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 04:04:23 UTC","22259418122","Commande","406-4026417-6986766","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Luxey","","40430","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 10:29:24 UTC","22259418122","Commande","404-8687281-3852309","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","St Marc Jaumegarde","","13100","MarketplaceFacilitator","34,12","6,83","3,32","0,67","0","0","-3,32","-0,67","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 10:34:00 UTC","22259418122","Commande","404-8685426-3200331","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Archingeay","","17380","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 10:42:10 UTC","22259418122","Commande","402-8011056-3036342","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","St Martin Ste Catherine","","23430","MarketplaceFacilitator","34,12","6,83","3,32","0,67","0","0","-3,32","-0,67","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 11:14:46 UTC","22259418122","Commande","405-6076407-3177165","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","La Chapelle-Saint-Mesmin","","45380","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 14:31:45 UTC","22259418122","Commande","406-4222894-0592361","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Rognes","","13840","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 15:00:36 UTC","22259418122","Remboursement","402-6336777-1215559","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","magny le hongre","","77700","MarketplaceFacilitator","-33,29","-6,66","0","0","0","0","0","0","6,66","5,92","0","0","0","-27,37"
"31 juil. 2024 19:17:27 UTC","22259418122","Commande","403-6582140-6049153","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","saint cloud","","92210","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 20:08:41 UTC","22259418122","Commande","403-0436398-0069129","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","Oigney","Haut Saône","70120","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
"31 juil. 2024 21:12:32 UTC","22259418122","Commande","407-6872277-1645922","C5-VVS6-21NQ","KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6","1","amazon.fr","Amazon","dessenheim","","68600","MarketplaceFacilitator","34,12","6,83","0","0","0","0","0","0","-6,83","-7,60","-5,18","0","0","21,34"
