"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"28 juin 2024 22:22:40 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","3","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","15,51","3,09","0","0","0","0","-15,51","-3,09","0","0","-13,71","0","0","-13,71"
"28 juin 2024 22:22:40 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:22:40 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:22:40 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:22:40 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","3","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","15,51","3,09","0","0","0","0","-15,51","-3,09","0","0","-13,71","0","0","-13,71"
"28 juin 2024 22:22:40 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:32:21 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","2","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","MarketplaceFacilitator","10,34","2,06","0","0","0","0","-10,34","-2,06","0","-10,80","-9,14","0","0","-19,94"
"28 juin 2024 22:32:21 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","3","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","15,51","3,09","0","0","0","0","-15,51","-3,09","0","0","-13,71","0","0","-13,71"
"28 juin 2024 22:32:21 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","10","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","51,70","10,30","0","0","0","0","-51,70","-10,30","0","0","-45,70","0","0","-45,70"
"28 juin 2024 22:32:21 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","7","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","36,19","7,21","0","0","0","0","-36,19","-7,21","0","0","-31,99","0","0","-31,99"
"28 juin 2024 22:32:21 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","4","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","20,68","4,12","0","0","0","0","-20,68","-4,12","0","0","-18,28","0","0","-18,28"
"28 juin 2024 22:32:21 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","10","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","51,70","10,30","0","0","0","0","-51,70","-10,30","0","0","-45,70","0","0","-45,70"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","MarketplaceFacilitator","5,17","1,03","0","0","0","0","-5,17","-1,03","0","-6,90","-4,57","0","0","-11,47"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","4","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","20,68","4,12","0","0","0","0","-20,68","-4,12","0","0","-18,28","0","0","-18,28"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","4","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","20,68","4,12","0","0","0","0","-20,68","-4,12","0","0","-18,28","0","0","-18,28"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","2","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","10,34","2,06","0","0","0","0","-10,34","-2,06","0","0","-9,14","0","0","-9,14"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","6","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","31,02","6,18","0","0","0","0","-31,02","-6,18","0","0","-27,42","0","0","-27,42"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"28 juin 2024 22:39:36 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"29 juin 2024 02:58:33 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","MarketplaceFacilitator","5,17","1,03","0","0","0","0","-5,17","-1,03","0","-0,30","-4,57","0","0","-4,87"
"30 juin 2024 09:47:22 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","MarketplaceFacilitator","5,17","1,03","0","0","0","0","-5,17","-1,03","0","-1,80","-4,57","0","0","-6,37"
"30 juin 2024 09:47:22 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","3","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","15,51","3,09","0","0","0","0","-15,51","-3,09","0","0","-13,71","0","0","-13,71"
"30 juin 2024 09:47:22 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
"30 juin 2024 09:47:22 UTC","22454154162","Commande","406-1245813-6418726","63-NPQ9-MR4K","KEXMY 6 Paquets Repulsif Moustique - Répulsif Ultrason Anti Moustique - Repulsif Moustique - Répulsif Souris - Répulsif Ultrason Souris pour Mousti","1","amazon.fr","Amazon","Le Kremlin Bicetre","","94270","","5,17","1,03","0","0","0","0","-5,17","-1,03","0","0","-4,57","0","0","-4,57"
