"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"12 mai 2024 01:38:11 UTC","22157713492","Commande","403-6713590-3819534","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Peray","","07130","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"12 mai 2024 02:07:19 UTC","22157713492","Commande","403-0104222-4682767","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Montrevel-en-Bresse","","01340","MarketplaceFacilitator","26,62","5,33","1,67","0,33","0","0","-1,67","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"12 mai 2024 02:18:39 UTC","22157713492","Commande","407-6793105-0433945","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Sarcey","","69490","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"12 mai 2024 09:06:50 UTC","22157713492","Commande","408-9310546-8665137","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","Mosnac-Saint-Simeux","","16120","MarketplaceFacilitator","53,24","10,66","0","0","0","0","0","0","-10,66","-9,88","-10,36","0","0","33,00"
"12 mai 2024 09:52:11 UTC","22157713492","Commande","404-8403459-4711563","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","Saint-Aubin-de-Médoc","","33160","MarketplaceFacilitator","53,24","10,66","0","0","0","0","0","0","-10,66","-9,88","-10,36","0","0","33,00"
"12 mai 2024 13:31:08 UTC","22157713492","Commande","403-9463829-5403541","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","DUDELANGE","LUXEMBOURG","3501","MarketplaceFacilitator","53,24","9,06","5,12","0,87","0","0","-5,12","-0,87","-9,06","-9,88","-10,36","0","0","33,00"
"12 mai 2024 14:06:22 UTC","22157713492","Commande","406-3741930-7859528","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","Monistrol Sur Loire","","43120","MarketplaceFacilitator","53,24","10,66","0","0","0","0","0","0","-10,66","-9,88","-10,36","0","0","33,00"
"12 mai 2024 17:09:38 UTC","22157713492","Commande","408-5861048-9210722","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Sulpice","","60430","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"12 mai 2024 17:54:06 UTC","22157713492","Commande","405-4981687-0898749","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Paris","","75012","MarketplaceFacilitator","26,62","5,33","1,66","0,33","0","0","-1,66","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"12 mai 2024 18:26:32 UTC","22157713492","Commande","402-0901165-3057146","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Overijse","België","3090","","31,95","0","0","0","0","0","0","0","0","-9,88","-5,18","0","0","16,89"
"12 mai 2024 18:26:32 UTC","22157713492","Commande","402-0901165-3057146","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Overijse","België","3090","","31,95","0","0","0","0","0","0","0","0","0","-5,18","0","0","26,77"
"12 mai 2024 23:39:56 UTC","22157713492","Commande","404-1210161-5121936","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Bois-le-Roi","","77590","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 05:35:09 UTC","22157713492","Commande","406-4551708-9188332","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Artigat","","09130","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 09:02:07 UTC","22157713492","Commande","402-5342435-6741138","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Boissède","","31230","MarketplaceFacilitator","26,62","5,33","0,66","0,13","0","0","-0,66","-0,13","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 10:27:25 UTC","22157713492","Commande","406-9691315-6873139","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","LA BOLLENE VESUBIE","","06450","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-10,66","-9,88","-5,18","0","0","6,23"
"13 mai 2024 10:27:25 UTC","22157713492","Commande","406-9691315-6873139","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","LA BOLLENE VESUBIE","","06450","","26,62","5,33","0","0","0","0","0","0","0","0","-5,18","0","0","26,77"
"13 mai 2024 10:52:54 UTC","22157713492","Commande","404-4836943-3049131","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","LES ABRETS EN DAUPHINE","","38490","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 10:58:06 UTC","22157713492","Commande","403-8020962-2675504","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","SANTES","","59211","MarketplaceFacilitator","53,24","10,66","0","0","0","0","0","0","-10,66","-9,88","-10,36","0","0","33,00"
"13 mai 2024 13:16:35 UTC","22157713492","Commande","407-5183204-0965105","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","PLAISANCE DU TOUCH","","31830","MarketplaceFacilitator","26,62","5,33","0,66","0,13","0","0","-0,66","-0,13","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 14:48:31 UTC","22157713492","Commande","404-1483355-1054704","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Martin Du Puy","","58140","MarketplaceFacilitator","26,62","5,33","3,32","0,66","0","0","-3,32","-0,66","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 16:35:06 UTC","22157713492","Commande","407-8668018-0240361","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","CANCALE","","35260","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 17:53:52 UTC","22157713492","Remboursement","408-4423416-0625110","XB-FZUU-TEX8","2 Paquets Solaire Repulsif Taupe - Répulsif Serpent Ultrason - Anti Taupe Solaire - Anti Taupe - Répulsif Taupe Atheta - Repulsif Serpent - Taupe Ul","1","amazon.fr","Amazon","La Roche Sur Yon","","85000","MarketplaceFacilitator","-26,62","-5,33","-4,16","-0,83","0","0","4,16","0,83","5,33","3,95","0","0","0","-22,67"
"13 mai 2024 18:32:26 UTC","22157713492","Commande","405-5729614-4386753","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Angel","","03170","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 18:52:46 UTC","22157713492","Commande","408-0005902-0332329","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Monthureux le sec","","88800","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"13 mai 2024 23:13:01 UTC","22157713492","Commande","406-9136921-2549964","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Wissembourg","Bas-Rhin","67160","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 00:44:01 UTC","22157713492","Commande","408-3148916-1028348","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","GOURNAY SUR MARNE","","93460","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 00:48:50 UTC","22157713492","Commande","404-8122576-5303524","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Le Mont St Adrien","","60650","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 00:52:38 UTC","22157713492","Commande","405-2832543-2496315","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Cirice","","82340","MarketplaceFacilitator","26,62","5,33","1,67","0,33","0","0","-1,67","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 01:12:20 UTC","22157713492","Commande","403-7089395-1721963","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","Bullion","","78830","MarketplaceFacilitator","53,24","10,66","0","0","0","0","0","0","-10,66","-9,88","-10,36","0","0","33,00"
"14 mai 2024 06:48:09 UTC","22157713492","Commande","403-9138507-0238761","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Parcoul","","24410","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 07:20:05 UTC","22157713492","Commande","405-4032848-8647538","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","NONANT","","14400","MarketplaceFacilitator","26,62","5,33","0,83","0,17","0","0","-0,83","-0,17","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 09:50:47 UTC","22157713492","Commande","403-0536442-4317900","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Franc","","73360","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 09:50:54 UTC","22157713492","Commande","406-0596773-8601124","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","ST ALBAN SUR LIMAGNOLE","","48120","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 10:57:24 UTC","22157713492","Commande","171-9847060-0282765","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","PERREUX","","42120","MarketplaceFacilitator","26,62","5,33","1,66","0,33","0","0","-1,66","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 13:55:29 UTC","22157713492","Commande","408-6462310-9860344","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","3","amazon.fr","Amazon","Mereau","","18120","MarketplaceFacilitator","79,86","15,99","0","0","0","0","0","0","-15,99","-14,82","-15,54","0","0","49,50"
"14 mai 2024 14:54:00 UTC","22157713492","Commande","405-4249924-6315509","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Vaux Champagne","","08130","MarketplaceFacilitator","26,62","5,33","3,32","0,67","0","0","0","0","-6,00","-4,94","-8,50","0","0","16,50"
"14 mai 2024 18:35:53 UTC","22157713492","Commande","408-5666547-8244324","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Levignac","","31530","MarketplaceFacilitator","26,62","5,33","1,67","0,33","0","0","-1,67","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"14 mai 2024 21:31:07 UTC","22157713492","Commande","404-0763470-2334753","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Bavay","Nord","59570","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"15 mai 2024 00:44:10 UTC","22157713492","Commande","171-3368368-2970762","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","ussac","","19270","MarketplaceFacilitator","26,62","5,33","0,82","0,17","0","0","-0,82","-0,17","-5,33","-4,94","-5,18","0","0","16,50"
"15 mai 2024 01:37:45 UTC","22157713492","Commande","407-2718305-4278700","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Bellebrune","","62142","MarketplaceFacilitator","26,62","5,33","3,32","0,67","0","0","0","0","-6,00","-4,94","-8,50","0","0","16,50"
"15 mai 2024 13:49:28 UTC","22157713492","Remboursement","408-1147166-9785957","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Retaud","","17460","MarketplaceFacilitator","-26,62","-5,33","0","0","0","0","0","0","5,33","3,95","0","0","0","-22,67"
"15 mai 2024 16:13:32 UTC","22157713492","Remboursement","406-0701592-7736361","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","2","amazon.fr","Amazon","La grande motte","","34280","MarketplaceFacilitator","-53,24","-10,66","0","0","0","0","0","0","10,66","7,90","0","0","0","-45,34"
"15 mai 2024 19:00:51 UTC","22157713492","Commande","171-1408448-8785964","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Mulhouse","","68200","MarketplaceFacilitator","26,62","5,33","3,32","0,67","0","0","0","0","-6,00","-4,94","-8,50","0","0","16,50"
"16 mai 2024 10:49:50 UTC","22157713492","Frais de stock Expédié par Amazon","","","Frais de transport entrant ","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-5,64","-5,64"
"16 mai 2024 10:49:50 UTC","22157713492","Frais de stock Expédié par Amazon","","","Frais du service de transport entrant","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16 mai 2024 11:05:30 UTC","22157713492","Commande","404-6209318-3429116","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","LANTENAY","","21370","MarketplaceFacilitator","28,29","5,66","1,66","0,33","0","0","-1,66","-0,33","-5,66","-5,25","-5,18","0","0","17,86"
"17 mai 2024 07:07:12 UTC","22157713492","Commande","404-3878046-5523544","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","PISSOS","","40410","MarketplaceFacilitator","28,29","5,66","0","0","0","0","0","0","-5,66","-5,25","-5,18","0","0","17,86"
"18 mai 2024 21:55:42 UTC","22243264922","Commande","407-5594820-3290754","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","liverdy en brie","","77220","MarketplaceFacilitator","28,29","5,66","0","0","0","0","0","0","-5,66","-5,25","-5,18","0","0","17,86"
"19 mai 2024 01:42:05 UTC","22243264922","Transfert","","","vers le compte finissant en : 734","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-304,57","-304,57"
"20 mai 2024 01:22:57 UTC","22243264922","Commande","405-9256400-2768336","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","martigné sur mayenne","","53470","MarketplaceFacilitator","28,29","5,66","0","0","0","0","0","0","-5,66","-5,25","-5,18","0","0","17,86"
"20 mai 2024 21:47:05 UTC","22323414862","Transfert","","","vers le compte finissant en : 734","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-328,12","-328,12"
"21 mai 2024 10:06:59 UTC","22323414862","Commande","405-1647263-2277117","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","ESSEY","","21320","MarketplaceFacilitator","26,62","5,33","1,66","0,33","0","0","-1,66","-0,33","-5,33","-4,94","-5,18","0","0","16,50"
"21 mai 2024 14:49:29 UTC","22323414862","Commande","404-0065137-1105962","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Loué","","72540","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"21 mai 2024 20:06:56 UTC","22323414862","Commande","402-1162943-9209127","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Etueffont","","90170","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"22 mai 2024 03:00:05 UTC","22323414862","Commande","402-6904685-7657143","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","EYZIN PINET","","38780","MarketplaceFacilitator","26,62","5,33","0,37","0,07","0","0","-0,37","-0,07","-5,33","-4,94","-5,18","0","0","16,50"
"22 mai 2024 09:09:59 UTC","22331672092","Frais de stock Expédié par Amazon","","","Frais de Stockage de longue durée Expédié par Amazon ","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2,72","-2,72"
"22 mai 2024 10:51:30 UTC","22331672092","Commande","403-8474751-7698713","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","CAMBRAI","","59400","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"22 mai 2024 18:45:39 UTC","22331672092","Commande","171-2874364-6707508","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","St Angel","","03170","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"22 mai 2024 18:53:53 UTC","22331672092","Commande","407-0530293-4873966","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Charmes","","88130","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"22 mai 2024 22:47:12 UTC","22331672092","Transfert","","","vers le compte finissant en : 734","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-610,31","-610,31"
"23 mai 2024 00:53:33 UTC","22331672092","Commande","407-3379825-0063533","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Aumenancourt","","51110","MarketplaceFacilitator","26,62","5,33","3,32","0,67","0","0","0","0","-6,00","-4,94","-8,50","0","0","16,50"
"23 mai 2024 03:10:09 UTC","22331672092","Commande","408-6600545-9055530","5F-6HIX-GPU9","Solaire Repulsif Taupe - Répulsif Serpent Ultrason - Anti Taupe Solaire - Anti Taupe - Répulsif Taupe Atheta - Repulsif Serpent - Anti Taupe Ultraso","1","amazon.fr","Vendeur","St Jean Lherm","","31380","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-5,55","0","0","0","24,41"
"23 mai 2024 10:36:16 UTC","22331672092","Commande","407-1990687-4753910","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","LOCOAL MENDON","","56550","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"23 mai 2024 13:51:09 UTC","22331672092","Commande","403-0357374-8529946","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Copponex","","74350","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"24 mai 2024 13:02:47 UTC","22347792272","Remboursement","404-8122576-5303524","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Le Mont St Adrien","","60650","MarketplaceFacilitator","-26,62","-5,33","0","0","0","0","0","0","5,33","3,95","0","0","0","-22,67"
"25 mai 2024 23:02:52 UTC","22347792272","Commande","402-3839662-0627564","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Saint Jean de Losne","","21170","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
"26 mai 2024 11:03:17 UTC","22347792272","Commande","402-2438501-1785114","55-IKR5-MTZ7","RUNADI Lot de 2 répulsifs solaires pour Taupes - Repulsif Serpent - Répulsif Contre Les Insectes d'extérieur - Résistant aux intempéries pour Tau","1","amazon.fr","Amazon","Aureville","","31320","MarketplaceFacilitator","26,62","5,33","0","0","0","0","0","0","-5,33","-4,94","-5,18","0","0","16,50"
